index,brand,model,cores,base_clock,boost_clock,integrated_graphics,multithreading,price
269,AMD,"Ryzen 7 3700X",8,"{'cycles': 3600000000}","{'cycles': 4400000000}",NULL,1,NULL
270,AMD,"Ryzen 7 3800X",8,"{'cycles': 3900000000}","{'cycles': 4500000000}",NULL,1,NULL
271,AMD,"Ryzen 7 3800X",8,"{'cycles': 3900000000}","{'cycles': 4500000000}",NULL,1,NULL
272,AMD,"Ryzen 7 3800XT",8,"{'cycles': 3900000000}","{'cycles': 4700000000}",NULL,1,NULL
273,AMD,"Ryzen 7 5800X",8,"{'cycles': 3800000000}","{'cycles': 4700000000}",NULL,1,NULL
274,AMD,"Ryzen 9 3900X",12,"{'cycles': 3800000000}","{'cycles': 4600000000}",NULL,1,NULL
275,AMD,"Ryzen 9 3900X",12,"{'cycles': 3800000000}","{'cycles': 4600000000}",NULL,1,NULL
276,AMD,"Ryzen 9 3900XT",12,"{'cycles': 3800000000}","{'cycles': 4700000000}",NULL,1,NULL
277,AMD,"Ryzen 9 3950X",16,"{'cycles': 3500000000}","{'cycles': 4700000000}",NULL,1,NULL
278,AMD,"Ryzen 9 3950X",16,"{'cycles': 3500000000}","{'cycles': 4700000000}",NULL,1,NULL
279,AMD,"Ryzen 9 5900X",12,"{'cycles': 3700000000}","{'cycles': 4800000000}",NULL,1,NULL
280,AMD,"Ryzen 9 5950X",16,"{'cycles': 3400000000}","{'cycles': 4900000000}",NULL,1,NULL
281,AMD,"Sempron 130",1,"{'cycles': 2600000000}",NULL,NULL,0,NULL
282,AMD,"Sempron 140",1,"{'cycles': 2700000000}",NULL,NULL,0,NULL
283,AMD,"Sempron 145",1,"{'cycles': 2800000000}",NULL,NULL,0,NULL
284,AMD,"Sempron 145",1,"{'cycles': 2800000000}",NULL,NULL,0,NULL
285,AMD,"Sempron 150",1,"{'cycles': 2900000000}",NULL,NULL,0,NULL
286,AMD,"Sempron X2 190",2,"{'cycles': 2500000000}",NULL,NULL,0,NULL
287,AMD,"Sempron X2 198",2,"{'cycles': 2500000000}",NULL,NULL,0,NULL
288,AMD,"Sempron X2 250",2,"{'cycles': 3200000000}","{'cycles': 3600000000}",NULL,0,NULL
289,AMD,"Threadripper 1900X",8,"{'cycles': 3800000000}","{'cycles': 4000000000}",NULL,1,NULL
290,AMD,"Threadripper 1920X",12,"{'cycles': 3500000000}","{'cycles': 4000000000}",NULL,1,NULL
291,AMD,"Threadripper 1950X",16,"{'cycles': 3400000000}","{'cycles': 4000000000}",NULL,1,NULL
292,AMD,"Threadripper 2920X",12,"{'cycles': 3500000000}","{'cycles': 4300000000}",NULL,1,NULL
293,AMD,"Threadripper 2920X",12,"{'cycles': 3500000000}","{'cycles': 4300000000}",NULL,1,NULL
294,AMD,"Threadripper 2950X",16,"{'cycles': 3500000000}","{'cycles': 4400000000}",NULL,1,NULL
295,AMD,"Threadripper 2950X",16,"{'cycles': 3500000000}","{'cycles': 4400000000}",NULL,1,NULL
296,AMD,"Threadripper 2970WX",24,"{'cycles': 3000000000}","{'cycles': 4200000000}",NULL,1,NULL
297,AMD,"Threadripper 2970WX",24,"{'cycles': 3000000000}","{'cycles': 4200000000}",NULL,1,NULL
298,AMD,"Threadripper 2990WX",32,"{'cycles': 3000000000}","{'cycles': 4200000000}",NULL,1,NULL
299,AMD,"Threadripper 2990WX",32,"{'cycles': 3000000000}","{'cycles': 4200000000}",NULL,1,NULL
300,AMD,"Threadripper 3960X",24,"{'cycles': 3800000000}","{'cycles': 4500000000}",NULL,1,NULL
301,AMD,"Threadripper 3970X",32,"{'cycles': 3700000000}","{'cycles': 4500000000}",NULL,1,NULL
302,AMD,"Threadripper 3990X",64,"{'cycles': 2900000000}","{'cycles': 4300000000}",NULL,1,NULL
303,Intel,"Atom D2500",2,"{'cycles': 1867000000}",NULL,"Intel HD Graphics",0,NULL
304,Intel,"Atom D2700",2,"{'cycles': 2133000000}",NULL,NULL,1,NULL
305,Intel,"Celeron 420",1,"{'cycles': 1600000000}",NULL,NULL,0,NULL
306,Intel,"Celeron 420",1,"{'cycles': 1600000000}",NULL,NULL,0,NULL
307,Intel,"Celeron 430",1,"{'cycles': 1800000000}",NULL,NULL,0,NULL
308,Intel,"Celeron 430",1,"{'cycles': 1800000000}",NULL,NULL,0,NULL
309,Intel,"Celeron 440",1,"{'cycles': 2000000000}",NULL,NULL,0,NULL
310,Intel,"Celeron 440",1,"{'cycles': 2000000000}",NULL,NULL,0,NULL
311,Intel,"Celeron 450",1,"{'cycles': 2200000000}",NULL,NULL,0,NULL
312,Intel,"Celeron 847",2,"{'cycles': 1100000000}",NULL,"Intel HD Graphics",0,NULL
313,Intel,"Celeron E1200",2,"{'cycles': 1600000000}",NULL,NULL,0,NULL
314,Intel,"Celeron E1200",2,"{'cycles': 1600000000}",NULL,NULL,0,NULL
315,Intel,"Celeron E1400",2,"{'cycles': 2000000000}",NULL,NULL,0,NULL
316,Intel,"Celeron E1400",2,"{'cycles': 2000000000}",NULL,NULL,0,NULL
317,Intel,"Celeron E1500",2,"{'cycles': 2200000000}",NULL,NULL,0,NULL
318,Intel,"Celeron E1600",2,"{'cycles': 2400000000}",NULL,NULL,0,NULL
319,Intel,"Celeron E3200",2,"{'cycles': 2400000000}",NULL,NULL,0,NULL
320,Intel,"Celeron E3300",2,"{'cycles': 2500000000}",NULL,NULL,0,NULL
321,Intel,"Celeron E3300",2,"{'cycles': 2500000000}",NULL,NULL,0,NULL
322,Intel,"Celeron E3400",2,"{'cycles': 2600000000}",NULL,NULL,0,NULL
323,Intel,"Celeron E3500",2,"{'cycles': 2700000000}",NULL,NULL,0,NULL
324,Intel,"Celeron G1610",2,"{'cycles': 2600000000}",NULL,"Intel HD Graphics",0,NULL
325,Intel,"Celeron G1620",2,"{'cycles': 2700000000}",NULL,"Intel HD Graphics",0,NULL
326,Intel,"Celeron G1630",2,"{'cycles': 2800000000}",NULL,"Intel HD Graphics",0,NULL
327,Intel,"Celeron G1820",2,"{'cycles': 2700000000}",NULL,"Intel HD Graphics",0,NULL
328,Intel,"Celeron G1830",2,"{'cycles': 2800000000}",NULL,"Intel HD Graphics",0,NULL
329,Intel,"Celeron G1840",2,"{'cycles': 2800000000}",NULL,"Intel HD Graphics",0,NULL
330,Intel,"Celeron G1850",2,"{'cycles': 2900000000}",NULL,"Intel HD Graphics",0,NULL
331,Intel,"Celeron G3900",2,"{'cycles': 2800000000}",NULL,"Intel HD Graphics 510",0,NULL
332,Intel,"Celeron G3920",2,"{'cycles': 2600000000}",NULL,"Intel HD Graphics 510",0,NULL
333,Intel,"Celeron G3930",2,"{'cycles': 2900000000}",NULL,"Intel HD Graphics 610",0,NULL
334,Intel,"Celeron G3930",2,"{'cycles': 2900000000}",NULL,"Intel HD Graphics 610",0,NULL
335,Intel,"Celeron G3930T",2,"{'cycles': 2700000000}",NULL,"Intel HD Graphics 610",0,NULL
336,Intel,"Celeron G3950",2,"{'cycles': 3000000000}",NULL,"Intel HD Graphics 610",0,NULL
337,Intel,"Celeron G440",1,"{'cycles': 1600000000}",NULL,"Intel HD Graphics",0,NULL
338,Intel,"Celeron G465",2,"{'cycles': 1900000000}",NULL,"Intel HD Graphics",0,NULL
339,Intel,"Celeron G470",1,"{'cycles': 2000000000}",NULL,"Intel HD Graphics",1,NULL
340,Intel,"Celeron G4900",2,"{'cycles': 3100000000}",NULL,"Intel UHD Graphics 610",0,NULL
341,Intel,"Celeron G4900T",2,"{'cycles': 1800000000}",NULL,"Intel UHD Graphics 610",0,NULL
342,Intel,"Celeron G4920",2,"{'cycles': 3200000000}",NULL,"Intel UHD Graphics 610",0,NULL
343,Intel,"Celeron G4920",2,"{'cycles': 3200000000}",NULL,"Intel UHD Graphics 610",0,NULL
344,Intel,"Celeron G4930",2,"{'cycles': 3200000000}",NULL,"Intel UHD Graphics 610",0,NULL
345,Intel,"Celeron G530",2,"{'cycles': 2400000000}",NULL,"Intel HD Graphics",0,NULL
346,Intel,"Celeron G540",2,"{'cycles': 2500000000}",NULL,"Intel HD Graphics",0,NULL
347,Intel,"Celeron G555",2,"{'cycles': 2700000000}",NULL,"Intel HD Graphics",0,NULL
348,Intel,"Celeron G5900",2,"{'cycles': 3400000000}",NULL,"Intel UHD Graphics 610",0,NULL
349,Intel,"Celeron G5905",2,"{'cycles': 3500000000}",NULL,"Intel UHD Graphics 610",0,NULL
350,Intel,"Celeron G5905T",2,"{'cycles': 3300000000}",NULL,"Intel UHD Graphics 610",0,NULL
351,Intel,"Celeron G5920",2,"{'cycles': 3500000000}",NULL,"Intel UHD Graphics 610",0,NULL
352,Intel,"Celeron G5925",2,"{'cycles': 3600000000}",NULL,"Intel UHD Graphics 610",0,NULL
353,Intel,"Core 2 Duo E4300",2,"{'cycles': 1800000000}",NULL,NULL,0,NULL
354,Intel,"Core 2 Duo E4300",2,"{'cycles': 1800000000}",NULL,NULL,0,NULL
355,Intel,"Core 2 Duo E4400",2,"{'cycles': 2000000000}",NULL,NULL,0,NULL
356,Intel,"Core 2 Duo E4400",2,"{'cycles': 2000000000}",NULL,NULL,0,NULL
357,Intel,"Core 2 Duo E4500",2,"{'cycles': 2200000000}",NULL,NULL,0,NULL
358,Intel,"Core 2 Duo E4600",2,"{'cycles': 2400000000}",NULL,NULL,0,NULL
359,Intel,"Core 2 Duo E4600",2,"{'cycles': 2400000000}",NULL,NULL,0,NULL
360,Intel,"Core 2 Duo E6320",2,"{'cycles': 1860000000}",NULL,NULL,0,NULL
361,Intel,"Core 2 Duo E6320",2,"{'cycles': 1860000000}",NULL,NULL,0,NULL
362,Intel,"Core 2 Duo E6400",2,"{'cycles': 2130000000}",NULL,NULL,0,NULL
363,Intel,"Core 2 Duo E6400",2,"{'cycles': 2130000000}",NULL,NULL,0,NULL
364,Intel,"Core 2 Duo E6420",2,"{'cycles': 2130000000}",NULL,NULL,0,NULL
365,Intel,"Core 2 Duo E6420",2,"{'cycles': 2130000000}",NULL,NULL,0,NULL
366,Intel,"Core 2 Duo E6540",2,"{'cycles': 2330000000}",NULL,NULL,0,NULL
367,Intel,"Core 2 Duo E6550",2,"{'cycles': 2330000000}",NULL,NULL,0,NULL
368,Intel,"Core 2 Duo E6550",2,"{'cycles': 2330000000}",NULL,NULL,0,NULL
369,Intel,"Core 2 Duo E6550",2,"{'cycles': 2330000000}",NULL,NULL,0,NULL
370,Intel,"Core 2 Duo E6700",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
371,Intel,"Core 2 Duo E6700",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
372,Intel,"Core 2 Duo E6700",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
373,Intel,"Core 2 Duo E6750",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
374,Intel,"Core 2 Duo E6750",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
375,Intel,"Core 2 Duo E6850",2,"{'cycles': 3000000000}",NULL,NULL,0,NULL
376,Intel,"Core 2 Duo E6850",2,"{'cycles': 3000000000}",NULL,NULL,0,NULL
377,Intel,"Core 2 Duo E7200",2,"{'cycles': 2530000000}",NULL,NULL,0,NULL
378,Intel,"Core 2 Duo E7200",2,"{'cycles': 2530000000}",NULL,NULL,0,NULL
379,Intel,"Core 2 Duo E7300",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
380,Intel,"Core 2 Duo E7300",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
381,Intel,"Core 2 Duo E7400",2,"{'cycles': 2800000000}",NULL,NULL,0,NULL
382,Intel,"Core 2 Duo E7400",2,"{'cycles': 2800000000}",NULL,NULL,0,NULL
383,Intel,"Core 2 Duo E7400",2,"{'cycles': 2800000000}",NULL,NULL,0,NULL
384,Intel,"Core 2 Duo E7500",2,"{'cycles': 2930000000}",NULL,NULL,0,NULL
385,Intel,"Core 2 Duo E7500",2,"{'cycles': 2930000000}",NULL,NULL,0,NULL
386,Intel,"Core 2 Duo E7500",2,"{'cycles': 2930000000}",NULL,NULL,0,NULL
387,Intel,"Core 2 Duo E7600",2,"{'cycles': 3060000000}",NULL,NULL,0,NULL
388,Intel,"Core 2 Duo E7600",2,"{'cycles': 3060000000}",NULL,NULL,0,NULL
389,Intel,"Core 2 Duo E8190",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
390,Intel,"Core 2 Duo E8200",2,"{'cycles': 2660000000}",NULL,NULL,0,NULL
391,Intel,"Core 2 Duo E8300",2,"{'cycles': 2830000000}",NULL,NULL,0,NULL
392,Intel,"Core 2 Duo E8400",2,"{'cycles': 3000000000}",NULL,NULL,0,NULL
393,Intel,"Core 2 Duo E8400",2,"{'cycles': 3000000000}",NULL,NULL,0,NULL
394,Intel,"Core 2 Duo E8400",2,"{'cycles': 3000000000}",NULL,NULL,0,NULL
395,Intel,"Core 2 Duo E8400",2,"{'cycles': 3000000000}",NULL,NULL,0,NULL
396,Intel,"Core 2 Duo E8500",2,"{'cycles': 3160000000}",NULL,NULL,0,NULL
397,Intel,"Core 2 Duo E8600",2,"{'cycles': 3330000000}",NULL,NULL,0,NULL
398,Intel,"Core 2 Duo E8600",2,"{'cycles': 3330000000}",NULL,NULL,0,NULL
399,Intel,"Core 2 Extreme QX6700",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
400,Intel,"Core 2 Extreme QX6700",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
401,Intel,"Core 2 Extreme QX6800",4,"{'cycles': 2930000000}",NULL,NULL,0,NULL
402,Intel,"Core 2 Extreme QX6800",4,"{'cycles': 2930000000}",NULL,NULL,0,NULL
403,Intel,"Core 2 Extreme QX6850",4,"{'cycles': 3000000000}",NULL,NULL,0,NULL
404,Intel,"Core 2 Extreme QX6850",4,"{'cycles': 3000000000}",NULL,NULL,0,NULL
405,Intel,"Core 2 Extreme QX9650",4,"{'cycles': 3000000000}",NULL,NULL,0,NULL
406,Intel,"Core 2 Extreme QX9650",4,"{'cycles': 3000000000}",NULL,NULL,0,NULL
407,Intel,"Core 2 Extreme QX9770",4,"{'cycles': 3200000000}",NULL,NULL,0,NULL
408,Intel,"Core 2 Extreme QX9775",4,"{'cycles': 3200000000}",NULL,NULL,0,NULL
409,Intel,"Core 2 Extreme QX9775",4,"{'cycles': 3200000000}",NULL,NULL,0,NULL
410,Intel,"Core 2 Extreme X6800",2,"{'cycles': 2930000000}",NULL,NULL,0,NULL
411,Intel,"Core 2 Quad Q6600",4,"{'cycles': 2400000000}",NULL,NULL,0,NULL
412,Intel,"Core 2 Quad Q6600",4,"{'cycles': 2400000000}",NULL,NULL,0,NULL
413,Intel,"Core 2 Quad Q6700",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
414,Intel,"Core 2 Quad Q6700",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
415,Intel,"Core 2 Quad Q8200",4,"{'cycles': 2330000000}",NULL,NULL,0,NULL
416,Intel,"Core 2 Quad Q8200",4,"{'cycles': 2330000000}",NULL,NULL,0,NULL
417,Intel,"Core 2 Quad Q8200",4,"{'cycles': 2330000000}",NULL,NULL,0,NULL
418,Intel,"Core 2 Quad Q8200S",4,"{'cycles': 2330000000}",NULL,NULL,0,NULL
419,Intel,"Core 2 Quad Q8300",4,"{'cycles': 2500000000}",NULL,NULL,0,NULL
420,Intel,"Core 2 Quad Q8400",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
421,Intel,"Core 2 Quad Q8400",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
422,Intel,"Core 2 Quad Q8400S",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
423,Intel,"Core 2 Quad Q9300",4,"{'cycles': 2500000000}",NULL,NULL,0,NULL
424,Intel,"Core 2 Quad Q9300",4,"{'cycles': 2500000000}",NULL,NULL,0,NULL
425,Intel,"Core 2 Quad Q9400",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
426,Intel,"Core 2 Quad Q9400",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
427,Intel,"Core 2 Quad Q9400S",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
428,Intel,"Core 2 Quad Q9450",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
429,Intel,"Core 2 Quad Q9450",4,"{'cycles': 2660000000}",NULL,NULL,0,NULL
430,Intel,"Core 2 Quad Q9505",4,"{'cycles': 2830000000}",NULL,NULL,0,NULL
431,Intel,"Core 2 Quad Q9505",4,"{'cycles': 2830000000}",NULL,NULL,0,NULL
432,Intel,"Core 2 Quad Q9505S",4,"{'cycles': 2830000000}",NULL,NULL,0,NULL
433,Intel,"Core 2 Quad Q9550",4,"{'cycles': 2830000000}",NULL,NULL,0,NULL
434,Intel,"Core 2 Quad Q9550",4,"{'cycles': 2830000000}",NULL,NULL,0,NULL
435,Intel,"Core 2 Quad Q9550S",4,"{'cycles': 2830000000}",NULL,NULL,0,NULL
436,Intel,"Core 2 Quad Q9650",4,"{'cycles': 3000000000}",NULL,NULL,0,NULL
437,Intel,"Core 2 Quad Q9650",4,"{'cycles': 3000000000}",NULL,NULL,0,NULL
438,Intel,"Core i3-10100",4,"{'cycles': 3600000000}","{'cycles': 4300000000}","Intel UHD Graphics 630",1,NULL
439,Intel,"Core i3-10100F",4,"{'cycles': 3600000000}","{'cycles': 4300000000}",NULL,1,NULL
440,Intel,"Core i3-10300",4,"{'cycles': 3700000000}","{'cycles': 4400000000}","Intel UHD Graphics 630",1,NULL
441,Intel,"Core i3-10320",4,"{'cycles': 3800000000}","{'cycles': 4600000000}","Intel UHD Graphics 630",1,NULL
442,Intel,"Core i3-2100",2,"{'cycles': 3100000000}",NULL,"Intel HD Graphics 2000",1,NULL
443,Intel,"Core i3-2100T",2,"{'cycles': 2500000000}",NULL,"Intel HD Graphics 2000",1,NULL
444,Intel,"Core i3-2105",2,"{'cycles': 3100000000}",NULL,"Intel HD Graphics 3000",1,NULL
445,Intel,"Core i3-2120",2,"{'cycles': 3300000000}",NULL,"Intel HD Graphics 2000",1,NULL
446,Intel,"Core i3-2120T",2,"{'cycles': 2600000000}",NULL,"Intel HD Graphics 2000",1,NULL
447,Intel,"Core i3-2125",2,"{'cycles': 3300000000}",NULL,"Intel HD Graphics 3000",1,NULL
448,Intel,"Core i3-2130",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 2000",1,NULL
449,Intel,"Core i3-3210",2,"{'cycles': 3200000000}",NULL,"Intel HD Graphics 2500",1,NULL
450,Intel,"Core i3-3220",2,"{'cycles': 3300000000}",NULL,"Intel HD Graphics 2500",1,NULL
451,Intel,"Core i3-3220T",2,"{'cycles': 2800000000}",NULL,"Intel HD Graphics 2500",1,NULL
452,Intel,"Core i3-3225",2,"{'cycles': 3300000000}",NULL,"Intel HD Graphics 4000",1,NULL
453,Intel,"Core i3-3240",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 2500",1,NULL
454,Intel,"Core i3-3240",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 2500",1,NULL
455,Intel,"Core i3-3245",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 4000",1,NULL
456,Intel,"Core i3-3250",2,"{'cycles': 3500000000}",NULL,"Intel HD Graphics 2500",1,NULL
457,Intel,"Core i3-350M",2,"{'cycles': 2267000000}",NULL,"Intel HD Graphics",1,NULL
458,Intel,"Core i3-4130",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 4400",1,NULL
459,Intel,"Core i3-4130T",2,"{'cycles': 2900000000}",NULL,"Intel HD Graphics 4400",1,NULL
460,Intel,"Core i3-4150",2,"{'cycles': 3500000000}",NULL,"Intel HD Graphics 4400",1,NULL
461,Intel,"Core i3-4160",2,"{'cycles': 3600000000}",NULL,"Intel HD Graphics 4400",1,NULL
462,Intel,"Core i3-4160T",2,"{'cycles': 3100000000}",NULL,"Intel HD Graphics 4400",1,NULL
463,Intel,"Core i3-4170",2,"{'cycles': 3700000000}",NULL,"Intel HD Graphics 4400",1,NULL
464,Intel,"Core i3-4330",2,"{'cycles': 3500000000}",NULL,"Intel HD Graphics 4600",1,NULL
465,Intel,"Core i3-4340",2,"{'cycles': 3600000000}",NULL,"Intel HD Graphics 4600",1,NULL
466,Intel,"Core i3-4350",2,"{'cycles': 3600000000}",NULL,"Intel HD Graphics 4600",1,NULL
467,Intel,"Core i3-4360",2,"{'cycles': 3700000000}",NULL,"Intel HD Graphics 4600",1,NULL
468,Intel,"Core i3-4360T",2,"{'cycles': 3200000000}",NULL,"Intel HD Graphics 4600",1,NULL
469,Intel,"Core i3-4370",2,"{'cycles': 3800000000}",NULL,"Intel HD Graphics 4600",1,NULL
470,Intel,"Core i3-4370",2,"{'cycles': 3800000000}",NULL,"Intel HD Graphics 4600",1,NULL
471,Intel,"Core i3-530",2,"{'cycles': 2930000000}",NULL,"Intel HD Graphics",1,NULL
472,Intel,"Core i3-540",2,"{'cycles': 3060000000}",NULL,"Intel HD Graphics",1,NULL
473,Intel,"Core i3-550",2,"{'cycles': 3200000000}",NULL,"Intel HD Graphics",1,NULL
474,Intel,"Core i3-560",2,"{'cycles': 3333000000}",NULL,"Intel HD Graphics",1,NULL
475,Intel,"Core i3-6098P",2,"{'cycles': 3600000000}",NULL,"Intel HD Graphics 510",1,NULL
476,Intel,"Core i3-6100",2,"{'cycles': 3700000000}",NULL,"Intel HD Graphics 530",1,NULL
477,Intel,"Core i3-6100",2,"{'cycles': 3700000000}",NULL,"Intel HD Graphics 530",1,NULL
478,Intel,"Core i3-6100T",2,"{'cycles': 3200000000}",NULL,"Intel HD Graphics 530",1,NULL
479,Intel,"Core i3-6100T",2,"{'cycles': 3200000000}",NULL,"Intel HD Graphics 530",1,NULL
480,Intel,"Core i3-6300",2,"{'cycles': 3800000000}",NULL,"Intel HD Graphics 530",1,NULL
481,Intel,"Core i3-6300T",2,"{'cycles': 3300000000}",NULL,"Intel HD Graphics 530",1,NULL
482,Intel,"Core i3-6320",2,"{'cycles': 3900000000}",NULL,"Intel HD Graphics 530",1,NULL
483,Intel,"Core i3-6320",2,"{'cycles': 3900000000}",NULL,"Intel HD Graphics 530",1,NULL
484,Intel,"Core i3-7100",2,"{'cycles': 3900000000}",NULL,"Intel HD Graphics 630",1,NULL
485,Intel,"Core i3-7100",2,"{'cycles': 3900000000}",NULL,"Intel HD Graphics 630",1,NULL
486,Intel,"Core i3-7100T",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 630",1,NULL
487,Intel,"Core i3-7100T",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 630",1,NULL
488,Intel,"Core i3-7101TE",2,"{'cycles': 3400000000}",NULL,"Intel HD Graphics 610",1,NULL
489,Intel,"Core i3-7300",2,"{'cycles': 4000000000}",NULL,"Intel HD Graphics 630",1,NULL
490,Intel,"Core i3-7300T",2,"{'cycles': 3500000000}",NULL,"Intel HD Graphics 630",1,NULL
491,Intel,"Core i3-7320",2,"{'cycles': 4099999999}",NULL,"Intel HD Graphics 630",1,NULL
492,Intel,"Core i3-7320",2,"{'cycles': 4099999999}",NULL,"Intel HD Graphics 630",1,NULL
493,Intel,"Core i3-7350K",2,"{'cycles': 4200000000}",NULL,"Intel HD Graphics 630",1,NULL
494,Intel,"Core i3-7350K",2,"{'cycles': 4200000000}",NULL,"Intel HD Graphics 630",1,NULL
495,Intel,"Core i3-8100",4,"{'cycles': 3600000000}",NULL,"Intel UHD Graphics 630",0,NULL
496,Intel,"Core i3-8100",4,"{'cycles': 3600000000}",NULL,"Intel UHD Graphics 630",0,NULL
497,Intel,"Core i3-8100T",4,"{'cycles': 3100000000}",NULL,"Intel UHD Graphics 630",0,NULL
498,Intel,"Core i3-8300",4,"{'cycles': 3700000000}",NULL,"Intel UHD Graphics 630",0,NULL
499,Intel,"Core i3-8300",4,"{'cycles': 3700000000}",NULL,"Intel UHD Graphics 630",0,NULL
500,Intel,"Core i3-8300T",4,"{'cycles': 3200000000}",NULL,"Intel UHD Graphics 630",0,NULL
501,Intel,"Core i3-8350K",4,"{'cycles': 4000000000}",NULL,"Intel UHD Graphics 630",0,NULL
502,Intel,"Core i3-8350K",4,"{'cycles': 4000000000}",NULL,"Intel UHD Graphics 630",0,NULL
503,Intel,"Core i3-9100",4,"{'cycles': 3600000000}","{'cycles': 4200000000}","Intel UHD Graphics 630",0,NULL
504,Intel,"Core i3-9100F",4,"{'cycles': 3600000000}","{'cycles': 4200000000}",NULL,0,NULL
505,Intel,"Core i3-9100T",4,"{'cycles': 3100000000}","{'cycles': 3700000000}","Intel UHD Graphics 630",0,NULL
506,Intel,"Core i3-9300",4,"{'cycles': 3700000000}","{'cycles': 4300000000}",NULL,0,NULL
507,Intel,"Core i3-9300",4,"{'cycles': 3700000000}","{'cycles': 4300000000}",NULL,0,NULL
508,Intel,"Core i3-9320",4,"{'cycles': 3700000000}","{'cycles': 4400000000}",NULL,0,NULL
509,Intel,"Core i3-9350K",4,"{'cycles': 4000000000}","{'cycles': 4600000000}","Intel HD Graphics 630",0,NULL
510,Intel,"Core i3-9350K",4,"{'cycles': 4000000000}","{'cycles': 4600000000}","Intel HD Graphics 630",0,NULL
511,Intel,"Core i3-9350KF",4,"{'cycles': 4000000000}","{'cycles': 4600000000}",NULL,0,NULL
512,Intel,"Core i5-10400",6,"{'cycles': 2900000000}","{'cycles': 4300000000}","Intel UHD Graphics 630",1,NULL
513,Intel,"Core i5-10400F",6,"{'cycles': 2900000000}","{'cycles': 4300000000}",NULL,1,NULL
514,Intel,"Core i5-10500",6,"{'cycles': 3100000000}","{'cycles': 4500000000}","Intel UHD Graphics 630",1,NULL
515,Intel,"Core i5-10600",6,"{'cycles': 3300000000}","{'cycles': 4800000000}","Intel UHD Graphics 630",1,NULL
516,Intel,"Core i5-10600K",6,"{'cycles': 4099999999}","{'cycles': 4800000000}","Intel UHD Graphics 630",1,NULL
517,Intel,"Core i5-10600KF",6,"{'cycles': 4099999999}","{'cycles': 4800000000}",NULL,1,NULL
518,Intel,"Core i5-2300",4,"{'cycles': 2800000000}",NULL,"Intel HD Graphics 2000",0,NULL
519,Intel,"Core i5-2310",4,"{'cycles': 2900000000}",NULL,"Intel HD Graphics 2000",0,NULL
520,Intel,"Core i5-2320",4,"{'cycles': 3000000000}",NULL,"Intel HD Graphics 2000",0,NULL
521,Intel,"Core i5-2380P",4,"{'cycles': 3100000000}",NULL,NULL,0,NULL
522,Intel,"Core i5-2400",4,"{'cycles': 3100000000}",NULL,"Intel HD Graphics 2000",0,NULL
523,Intel,"Core i5-2400S",4,"{'cycles': 2500000000}",NULL,"Intel HD Graphics 2000",0,NULL
524,Intel,"Core i5-2405S",4,"{'cycles': 2500000000}",NULL,"Intel HD Graphics 3000",0,NULL
525,Intel,"Core i5-2450P",4,"{'cycles': 3200000000}",NULL,NULL,0,NULL
526,Intel,"Core i5-2500",4,"{'cycles': 3300000000}",NULL,"Intel HD Graphics 2000",0,NULL
527,Intel,"Core i5-2500K",4,"{'cycles': 3300000000}",NULL,"Intel HD Graphics 3000",0,NULL
528,Intel,"Core i5-2550K",4,"{'cycles': 3400000000}",NULL,NULL,0,NULL
529,Intel,"Core i5-3330",4,"{'cycles': 3000000000}",NULL,"Intel HD Graphics 2500",0,NULL
530,Intel,"Core i5-3330S",4,"{'cycles': 2700000000}","{'cycles': 3200000000}","Intel HD Graphics 2500",0,NULL
531,Intel,"Core i5-3340",4,"{'cycles': 3100000000}","{'cycles': 3300000000}","Intel HD Graphics 2500",0,NULL
532,Intel,"Core i5-3340S",4,"{'cycles': 2800000000}","{'cycles': 3300000000}","Intel HD Graphics 2500",0,NULL
533,Intel,"Core i5-3350P",4,"{'cycles': 3100000000}",NULL,NULL,0,NULL
